0,McCain likes the bears in Montana joke too much #tweetdebate #current,
0,-1 McCain should not joke about bear DNA #tweetdebate,
0,-1 mccain I love bears in montana #tweetdebate,
0,mccain -1 answer the question!  #tweetdebate,
0,-1 McCain flag waving pandering about American workers #tweetdebate,
0,-2 McCain for stringing too many colloquialisms together and post-Reaganomics sensationalism #tweetdebate,
0,#tweetdebate question: what did McCain learn from his good friend Charles Keating during the S&L bailout?,
0,McCain -3 for personal attack #tweetdebate,
0,mccain -1 for bringing up stupid bear study AGAIN #tweetdebate,
0,#tweetdebate generic debate so far. They won't even look at each other.,
0,so far, the debate reminds me of a school yard scolding #tweetdebate,
0,computer for their kid? maybe the parents don't have one. #tweetdebate,
0,@pamelawella is that what makes him look like that? have always wondered..:) #tweetdebate,
0,Earmark spending has tripled over the last 5 years. Hasn't it been a Republican Administration for the last 7? #obamashot #tweetdebate,
0,it's like you can see Obama trying to remember all the talking points and get his slogans out there #tweetdebate,
0,McCain: I don't mean to go back and forth??? I thought this was a debate. #tweetdebate,
0,-1 McCain #tweetdebate I didn't win Miss Congeniality but his VP did!,
0,McCain -3 personal attack & -2 does he have evidence for this accusations to Obama #tweetdebate,
0,Facebook Blunt Jackson McCain -3 for ongoing personal attacks, irrelevant #tweetdebate. http://tinyurl.com/4fe6hh,
0,Obama on the defensive.  #tweetdebate,
0,#current #tweetdebate #mccainshot Stop interrupting Obama McCain was just about to say my friends,
0,Mccain: the sherrif?  uh? #tweetdebate #current,
0,Jim Lehrer is having trouble getting them actually debating... fire up guys! #tweetdebate #debate08,
0,McCain -1 for failing to address the keystone tax cut issue #tweetdebate,
0,McCain's laugh sounds like Bush's!!  SCARYY!!  #tweetdebate,
0,#tweetdebate they won't even make eye contact. no one is responding directly,
0,McCain seems to start every sentence with the point is that.... #tweetdebate #current,
0,#tweetdebate Weird that McPain brings up all the Repub bilksters in jail. He wants to separate himself, but doesn't seem like good strategy!,
0,McCain cant even look at him..he must have gas! #tweetdebate,
0,@MaryTrigiani Hilarious line ... would have been better if Palin didn't ... #tweetdebate,
0,I really would like to see Obama & McCain actually engage each other,rather than just talking to the camera #current #tweetdebate,
0,#tweetdebate -1 Obama for not answering earmark claim by McCain,
0,#tweetdebate McPain: we're exporting jobs 'cause of hi biz taxes. NOT because of cheap labor? Oh geez...,
0,McCain really believes earmarks got us into this mess and tax cuts will get us out of it? #tweetdebate,
0,McCain - have you tried buying health insurance for $5000 a year? #tweetdebate,
0,#tweetdebate looks like McCain can't make eye contact with Obama and respond directly to him. dang! there goes my friends again.,
0,@current #current How can you give all those tax breaks and expect the economy to not go futher into the hole?,
0,McCain wants us to read his lips #tweetdebate,
0,@davidweiner You're playing that game?  I'm drinking everytime I hear #economy.,
0,McCain -1 avoiding the question? wait, waht was the question exactly.. #tweetdebate,
0,McCain -1 for failing (again) to heed the moderator's instructions #tweetdebate,
0,Because I don't have an HDTV, McCain's moire-effect tie is giving me a skull-crushing headache #tweetdebate,
0,@current  Ah yes, the pot and the kettle are debating who is to blame for the proverbial heat in the kitchen.  #current,
0,Mccain -1 for looking down and grinning #tweetdebate,
0,-1 mccain for floating idea of $5k tax cuts #tweetdebate,
0,#tweetdebate PLEEZE people, can we elect someone this time around who is SMART and ARTICULATE? F*ck having a beer with him/her...,
0,#tweetdebate -3 McCain untasty comment about Obama not knowing about household income and wealth,
0,-1 McCain for breaking the debate rules. #tweetdebate,
0,Mccain -3 personal attack and don't like the quote again walk the walk..talk the talk stuff nope doesn't work for me #Tweetdebate,
0,#tweetdebate McCain can only play one tune.,
0,Health care costs and social spending sounds like chump change compared with Corporate Welfare. #current #tweetdebate #debate08,
0,-3 McCain for taling in circles. I don't understand what he is saying. #tweetdebate,
0,How long until McCain notes the amount of times Obama voted Present rather than Yea or Nay? #tweetdebate,
0,-1 Obama for breaking the debate rules and walking over the moderator. #tweetdebate,
0,McCain -1 for hogging the mic. #tweetdebate,
0,#tweetdebate Obama right to focus on issues in deregulation, and McCain ignoring these issues,
0,McCain -1 weird smirking/laughing #tweetdebate,
0,@current #current Obama is stuttering too much. Sounds like Porky Big,
0,Financial rescue?  More like financial bailout!  #tweetdebate,
0,-3 McCain still attacking Obama (and spends more time looking at the podium) and -5 for that smile #tweetdebate,
0,I only just remembered that this was a foreign policy debate. #tweetdebate #current #debate08,
0,-1 Obama for too many disclaimers re: potential economic recovery plan #tweetdebate,
0,@current Healthcare is a financial killer in our capitalist society, oh the irony.  #current,
0,@MaryTrigiani Yes, when she lost Miss Alaska.,
0,-1 to Obama for leaving out conservation in the list of things that will free us from foreign oil #tweetdebate,
0,What is obama talking about with electricity? #current #tweetdebate,
0,ok, obama, people are glazing.  #tweetdebate,
0,Obama -1 what are you giving up in terms of spending exactly #tweetdebate,
0,China also let infants drink tainted milk do we REALLY want to be like them?? #debate08 #maccainshot #obamashot #tweetdebate #current,
0,slipped that in  #tweetdebate,
0,McCain -3 another personal attack  #tweetdebate,
0,#tweetdebate I oppose drinking game -- bottoms up!,
0,-3 McCain Personal attack, it is hard to reach across the aisle when one is that far to the left. #tweetdebate,
0,-2 McCain for redundancy #tweetdebate,
0,@current #current How in this day and age can you deny help to anyone who wants to produce alternative fuel -4 McCain,
0,#tweetdebate How many people know what cost-plus contracts are? I wouldn't know if I hadn't worked for construction-related clients.,
0,McCain -1 for false claims on Obama's voting record. #tweetdebate,
0,#tweetdebate defence contract inefficiency in contracts not the problem, a symptom, warring foreign policy is the REAL problem,
0,Unfortunately, Obama didn't answer the question of what would he cut...#debate08 #tweetdebate,
0,-3 pts simply because McCain said he's against ethanol subsidies. boo...#tweetdebate,
0,The moderator looked scary just now  #current #tweetdebate,
0,Mccain +3 examine quote ok.. but -1 not answering the question #tweetdebate,
0,-1 Obama for his crazy stuttering. Slow down, think and THEN speak #tweetdebate,
0,McCain -2 for false statement Obama does not have the most liberal record  #tweetdebate,
0,McCain -2 for bringing federal prison into every question; is he thinking he's lucky not to be there himself? think Keating #tweetdebate,
0,McCain -1 for mischaracterizing a naval program #tweetdebate,
0,#tweetdebate hahahah...wildly liberal is just me opposing bush's wrongheaded policies,
0,Google for government? huh? #tweetdebate,
0,-1 Obama not answering question about specific cuts #tweetdebate,
0,Obama - Where's the teleprompter and cue cards!? #current #tweetdebate,
0,Obama -1 for evading question on what to cut #tweetdebate,
0,Dang tweeting while pausing the Tivo is not the right thing to do #current #debate08 #tweetdebate,
0,Where's the foreign policy part of the debate??? :S  #tweetdebate #current,
0,McCain -1 for evading question on what to cut #tweetdebate,
0,#tweetdebate Using a hatchet when you need a scalpel. #obamashot,
0,Obama soundbite: problem with a spending freeze is youre using a hatchet when you need a scalpel #tweetdebate,
0,Mccain -1 what? spending freeze ??? unclear at all #tweetdebate,
0,Close ups of Obama make him look old  #current #tweetdebate,
0,Obama- I wanna keep spending money--his Early Childhood education is full of crap. #current #tweetdebate,
0,-3 mccain #tweetdebate spending freeze for everything but defense -- what about our children? our education? energy independence?,
0,@current Damn, McCain just had to play the terrorist card. #current,
0,more nukes is not the answer #tweetdebate,
0,-1 McCain's off topic on counterpoint about spending cuts    #tweetdebate,
0,McCain really shouldn't think off the cuff, he'll paint himself into a corner very quickly  #tweetdebate #current,
0,Bill pissed  #tweetdebate  he's like 'step up'!,
0,McCain -1 for a stunt. Spending freeze is classical BS #tweetdebate,
0,-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate,
0,What the heck is the line graph at the bottom of CNN's screen? Looks like my pulse! #tweetdebate,
0,Yes Obama I want to hear more about your superiority  #current #tweetdebate,
0,McCain -2 Nuclear power is limited too dude! By 2050 we are out of Uranium! And your power plant is done in 2030 #tweetdebate,
0,Roosevelt again. shit. he needs to throw down  #tweetdebate,
0,lehrer constantly rephrasing questions - mccain rambles too much to cover his talking points. -1 mccain #tweetdebate,
0,-1 pt for Jim Leher for asking a stupid question: will the economic failure change the way you rule as president? uh...YEAH. #tweetdebate,
0,@orbitaldiamonds IKR? Absolutely ridiculous.,
0,#tweetdebate -Google for government-uh, did anyone vote against that?  Voice votes on slam dunk legislation isn't a record of accomplishment,
0,Spending freeze? Really McCain? #tweetdebate,
0,#tweetdebate agree with Obama - McCain hatchett job -ive step. We need a scalpel. Granularity of growth argument.,
0,@Condoulo oh boy good point, I doubt I would vote for her milf GMilf etc self anyway.,
0,McCain -3 for total nonsense #tweetdebate,
0,Obama - spending on healthcare--he couldn't admit that this spending must stop!   #current #tweetdebate,
0,-1 McCain for not having a clue how many people can't afford a doctor at all #tweetdebate,
0,McCain -1 for evading question on what to cut #tweetdebate,
0,both -2 for saying the same thing over and over again. I know it's because people won't get it otherwise. People -3 ??? #tweetdebate,
0,#current #tweetdebate people without healthcare don't have those decisions to make, McCain.,
0,-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate,
0,Cut spending, Cut spending Cut spending Cut spending Cut spending :S  #tweetdebate #current,
0,#tweetdebate McCain -2 broken record cut spending. Big duh...,
0,@usermac if McCain is a cool beverage it's a plastic tumbler of prune juice.  So unpleasant and cramp inducing.,
0,#tweetdebate we can handle banks over to the federal government, but not healthcare?,
0,@current #current Spending got out of control under REPUBLICAN presidency.,
0,#tweetdebate - McCain calls for all energy alternatives, including Nuclear!  McCain also says Climate Change.  Boo.,
0,I think Obama miscalculated with not supporting a safe nuclear power program. #tweetdebate,
0,McCain -3 for another complete mischaracterization of reality (debt to china is utterly irrelevant) #tweetdebate,
0,@theebayk1d No..... we will end up with a conservative who supports drilling here in the US as we go to alternatives, second ammendment, etc,
0,McCain -3 for making a false statement about Obama's health care plan #tweetdebate,
0,@SistersTalk The fear climate descended with Bush got the West Wing keys. #current #tweetdebate #debate08,
0,Obama -3 for getting Jim err John's name wrong, and not addressing him as senator lack of respect #tweetdebate,
0,This orgy of spending....and you voted for his budgets #tweetdebate,
0,More pissing on spending... #current #tweetdebate,
0,#tweetdebate Sen O: YOU voted for Bush' budgets. Stand here and say that when it hasn't happened over last 8 hears, it's hard to swallow.,
0,probably...eventually.... c'mon McCain grow a pair #tweetdebate,
0,Obama - you voted for all of the budgets that have fuelled this orgy of spending. #tweetdebate,
0,He was voted Miss Bitch  #tweetdebate,
0,McCain rehearsed soundbite: I have not been voted Ms Congeniality #tweetdebate,
0,I guess McCain only spends money on shoes, make up and houses  #tweetdebate,
0,#tweetdebate Over-used phrase of the night: Miss Congeniality. Wonder how that plays overseas?,
0,#tweetdebate soooo tired of hearing i have not been electd miss congeniality.,
0,McCain -1 for reuse of Miss Congeniality reference #tweetdebate,
0,@current #current If McCain would definitely make a very ugly Ms. Congeniality. Its a lousy cliche to keep throwing out though.,
0,OHHHH First uppercut of the night!  #tweetdebate #current,
0,45 Nuclear Plants?  OMG WTF?!!?!  #tweetdebate,
0,-2 McCain for saying Miss Congeniality twice so far. #tweetdebate,
0,#tweetdebate McPain: I'm proud to say I've got a good partner who is a maverick. [that's ONE way to describe someone who's clueless],
0,McCain -2 for saying 'were winning in iraq' i'm pretty sure that's not true #tweetdebate,
0,Not being mr congeniality is a BAD thing.  If your senate won't work with you, other countries won't and we need friends #tweetdebate,
0,McCain -2 for not answering the question #tweetdebate,
0,Why does McCain leep talking about Miss Congeniality when that's the title Sarah Palin won? #tweetdebate,
0,Obama has been hammering the afgan point too hard, we get it!  #current, #debate08, #tweetdebate,
0,$10 billion/mo in Iraq and McCain wants to talk about earmarks? #current #tweetdebate #debate08,
0,i hate it when obama tries to be all hawky. #current #tweetdebate,
0,#tweetdebate Sen O: Al Quaeda stronger now than since '01. Lesson: we have to use military WISELY and we didn't do that in Iraq.,
0,macain -1 on where he stands on the $700B bailout, he didn't tell us HOW #tweetdebate,
0,@current It's either some epic battle against the terrorists or hey, look, it's broken ya'll.  #current,
0,-1 Obama initially off topic answering question on lessons of war  #tweetdebate,
0,McCain -3 personal attack (what? without evidence huh? what hearing #tweetdebate,
0,Wow whoever created McCain's talking points was really reaching... #tweetdebate #current #debate08,
0,-2 McCain for saying we are winning in Iraq. I don't see anything coming out of the Iraq war. #tweetdebate,
0,SURGE....tired of that term.  We're still there; we're still losing people (maybe more due to the surge?) #tweetdebate #debate08 #current,
0,Obama gives strong kudos to Biden ... is McCain going to applaud his selection of the Palin creature? #current #tweetdebate #debate08,
0,-1 for obama trying to ignore the fact the fact that mccain has been a lone voice calling for a change in iraq strategy #tweetdebate,
0,Mccain -1 for not looking at Obama when Obama is looking at him #tweetdebate,
0,@current  It reminds me of some teenagers that totally fucked up their parents' house and now they don't want to admit it.  #current,
0,McCain -1 for a false statement about Obama commitee responsibilities #tweetdebate,
0,McCain -3 for being a pompous ass. #tweetdebate,
0,oooh, I'm afraid Obama doesn't understand the difference between a tactic and a strategy. - McCain #current #tweetdebate,
0,#tweetdebate #obamashot you were wrong you were wrong you were wrong you were wrong,
0,#tweetdebate McPain: Sen O doesn't understand diff between tactic and strategy [they don't teach you those things at Harvard law?!],
0,-3 Mccain for a backhanded comment (Obama doesn't understand the tactic and the strategy) #tweetdebate,
0,FACT Soldiers are not reenlisting now buddy! And they are not voting for you! #current, #debate08, #tweetdebate,
0,McCain -2 for triggering patriotism all the time #tweetdebate,
0,McCain: selecting Palin to win the election is a tactic, dying and making her President is a strategy. # Current #debate08 #tweetdebate,
0,Yes. Let's cut spending for everything EXCEPT our defensive contracts. Are you fucking kidding me? #tweetdebate,
0,@current  Oh, there came the Osama card.  That would have been the perfect time for McCain to accidentally mess up his name.  #current,
0,Facebook Blunt Jackson McCain -3 for total falsehoods and personal attacks #tweetdebate. http://tinyurl.com/43v3kc,
0,#tweetdebate McPain STILL quibbling over definition of strategy and tactic.,
0,-1 mccain wtf is he talking about in Afghanistan? Ramble on old man #tweetdebate,
0,I'm afraid Senator McCain doesn't know the difference between succeed and exceeed. #tweetdebate,
0,Obama should only interrupt McCain when McCain lies... oh, never mind, that would be more interruptions... # Current #debate08 #tweetdebate,
0,@current  Oh, that brings up a good question.  How the hell can we afford wars that don't matter when we're broke?  #current,
0,Why is that Obama calls McCain John all the time, but McCain never refers to Obama by his first name? #tweetdebate,
0,#current #debate08 #tweetdebate Wow, can't anyone stop Mc's bald lies?,
0,#tweetdebate #obamashot Obama has NOT said change yet. Should i return the tequila bottle?,
0,@ceanders And he keeps smiling in a really passive pedophile way,
0,@current  Do you realize how expensive military weaponry is?  For Christ's sake, can't we just fight our wars with propaganda?  #current,
0,Agreed: Iran should've been the #1 focus. #tweetdebate,
0,McCain soundbite: You don't say that out loud! #tweetdebate,
0,#tweetdebate It's the economy, stupid.,
0,McCain but those freedom fighters were alquaeda -2 #tweetdebate,
0,I must disagree with Obama - Iran is bigger threat than Al Qaeda #tweetdebate,
0,McCain -2 for mischaracterizing Obama on Pakistan #tweetdebate,
0,Maybe McCain will let Paliin handle Pakistan ... she met some world leaders the other day ... she's ready!! #current #tweetdebate #debate08,
0,@current  Why do we care about Pakistan?  Because they have nuclear weapons?  Do they have stability?  #current,
0,You dont say things out loud!? Core problem as Republican's #tweetdebate,
0,Yep I agree I think that MCCAIN is twisting facts and making lies up about shit. #tweetdebate,
0,McCain -1 for man crush on General Patraeus #tweetdebate,
0,McCain is treating him like the man-child he is.  Obama needs to stop being so congenial if he wants to win. #current #tweetdebate #debate08,
0,Obama finally called him John, not Tom nor Jim... #tweetdebate,
0,Obama -3 for repeating his Pakistan threads again! #tweetdebate,
0,@current TAKE OUT BIN LADIN YOU LIL BASTARDS!!! #current,
0,Mccain -1 for saying that Obama wanted to attack Pakistan! #tweetdebate,
0,McCain -1 for smug smiles. #tweetdebate,
0,Obama -1 ok.. you got the leader of N.Korea's name wrong re: pronunciation - need to practice #tweetdebate,
0,#tweetdebate  Hating that audience reaction graph at the bottom of CNN.,
0,#tweetdebate -2 for Obama for saying McCain is right too much,
0,''Coming from you, who've sung songs about bombing Iran, I don't know how credible that is.''  SCORE! #current #debate08 #tweetdebate,
0,Ooh, bomb iran remark hurt! # Current #debate08 #tweetdebate,
0,No kidding!  Obama pronounces Pakistan and Afghanistan like a foreigner...Harvard education tendancies! #current #tweetdebate #debate08,
0,Obama -1 again Pakistan threat #tweetdebate,
0,retweet: Obama +3 coming from you who sings songs about bombing Iran, I dno't think that's NOT very credible #tweetdebate,
0,Retweet @AndrewSmith: If Petreaus was McCain's drinking word, I'd be on the floor at this point. #current  #tweetdebate,
0,Oh, here we go with The Record. #current #debate08 #tweetdebate,
0,@current  You're welcome to be free!...as long as you're under our control...  So how's your mom?  #current,
0,wonder how the Pakistani's feel about being called a failed state by mccain #tweetdebate,
0,mccain -1 for saying Obama doesn't understand this or that, he is being too condescending #tweetdebate,
0,@evolver I believe the world would implode if they made eye contact with each other. Just saying.  #current #tweetdebate,
0,why do I all of sudden don't care about Mccain's record? #current #tweetdebate,
0,#tweetdebate Obama -3 for Pakistan comments; McCain -3 for smugness and downtalking to Obama. What happened to I respectfully disagree?,
0,Reagan is why this country is in debt in the first place #tweetdebate,
0,McCain -2 for naming dead soldier, cheap shot #tweetdebate,
0,McCai -3 for telling shitty bracelet story. Don't waste my time John! #tweetdebate,
0,Obama needs to explain anti-democratic comment (i.e. letting Musharraf take over after coup - average American not understand) #tweetdebate,
0,Ok why is it when Mccain makes a point about something he backs it with a war story? #tweetdebate,
0,#tweetdebate McCain -3 for pulling out all the stops on war vets when we know he supported the cutting of the VET benefits,
0,mccain -1 pulling the emotional heart strings about making it all worth it  #current #tweetdebate,
0,@current #current Oh here is where McCain tries to look human by bringing human interest into the debate. Looks trite and cliche,
0,McCain has stopped debating and resumed his campaigning. #tweetdebate,
0,*SNORE* #mccain -2 #tweetdebate,
0,@jaymesiemer Yeah, my 86 year old mother is upset too... and she doesn't really keep up with these things too much any more!,
0,The easiest way to put our young men and women into harm's way is to vote Republican. #tweetdebate,
0,McCain pissing me off about Iraq war bracelet! I wear my Uncle's from VietNam (hes on the last known alive list) what about HIM #tweetdebate,
0,-1 McCain for telling heartstring pulling stories that don't make a point #tweetdebate,
0,Why don't we just send Iron Man to Afghanistan? #current #tweetdebate,
0,Obama -2 for copying cheap shot #tweetdebate,
0,Uhh dishonor. Are we Klingon now #tweetdebate,
0,McCain talks like my grandpa... just telling stories #tweetdebate,
0,I've got a bracelet too. UGHHH ME TOO! ME TOO!!!  Who is actually WEARING it?  #tweetdebate,
0,Obama -3 for more bracelet shit #tweetdebate,
0,#tweetdebate A bracelet war???,
0,@current  Define defeat.  Oh, you mean like your economy collapsing from within like...because of a terrorist organization?  #current,
0,no us soldier ever dies in vain huh... #tweetdebate,
0,#debate08 #current #tweetdebate Obama needs to stop stuttering,
0,@BrianMcAlister You don't say that out loud,
0,It's a DEBATE, not story time! #tweetdebate #current #momocrats,
0,Yeah, well I have a necklace and 2 anklets!! #current #debate08 #tweetdebate,
0,Both of them -3 for sounding like every other candidate we've ever elected #tweetdebate,
0,#tweetdebate Obama -3 twice once for the me too comment on bracelet & for saying McCain is right instead of I agree,
0,-1 obama ouch on bracelet remark #tweetdebate,
0,@barbaranixon I daresay at the current person in the highest elected office would at least look at him! And he doesn't do much, really.,
0,#tweetdebate can you believe they are talking about bracelets?,
0,christ, if I could vote I'm not sure I would want to vote for either O or M based on this #current #tweetdebate #debate08,
0,progress in debates. we've moved on from lapel pins to bracelets. #tweetdebate,
0,i am not persuaded by this idea about relocating the war. #current #tweetdebate,
0,It must be really weird debating someone who will not look at you. Look at him, John!  #tweetdebate,
0,It must be really weird debating someone who will not look at you. Look at him, John!  #tweetdebate,
0,@janoss - why does McCain not look at Obama? Can you answer that one?,
0,#tweetdebate I can't stand when people debate military strategy by bringing up personal soldier stories. Like McCain's doing.,
0,@current how long is the delay?,
0,-2 McCain +2 obama mccain said you can muddle thru afganistan. #tweetdebate McCain sounds condescending and petulant,
0,@current  Did Al Queda take down the economy?  Well, it is a coincidence that we are pissing away money indirectly as a result. #current,
0,#tweetdebate: we drink everytime they say: Iraq, Bailout, Bush, Iran, Israel, allies, Global Warming, Toxic, Obama, McCain, my friends
0,-2 pts for McCain's personal attack BTW, when I'm subcommittee chairman, we take up the issues in our subcommittee #tweetdebate,
0,McCain -1 John we know you were in Iraq and Afghanistan and probably had good dinner there #tweetdebate,
0,is this a debate or a campaign stop?       #tweetdebate,
0,-1 Obama for sucking up to Jim #tweetdebate,
0,#tweetdebate McCain seems like he's really holding in his anger in response to Obama. Quite the contrast.,
0,@snooks56 The bracelet wars are reminiscent of Danny Glover and Mel Gibson comparing scars in Lethal Weapon  #current #tweetdebate,
0,#tweetdebate Existential??? John McCamus??,
0,McCain sound bite: League of Democracies. Will Supes be on our side? Are they going to fight the Axis of Evil? #tweetdebate,
0,McCain -3 for holocaust reference. What's happening in Dafur? #tweetdebate,
0,Isreal will suffer overwhelming ennui #current #tweetdebate,
0,I think Republicans learn a different math... #tweetdebate,
0,-3 McCain-fearmongering: who said anything about a 2nd holocaust? #tweetdebate,
0,blinky's back! (aka McCain) #tweetdebate #current,
0,#tweetdebate MCCain Iranians are putting lethal IEDs in Iraq.,
0,McCain's gaffe: Iran has a lousy government. That's some good int'l diplomacy! #tweetdebate,
0,so a holocaust caused by Iran is bad but what's happening in Darfur can be ignored? #tweetdebate,
0,McCain mentions existentialism and the French in the same statement.  Irony.  #tweetdebate,
0,#tweetdebate McCain: Iranians have a lousy economy. Kinda like...us! Speaking of the economy... Why aren't they talking more about it?,
0,-5 McCain: you're missing the lead questions and walking on way too many tangents... #tweetdebate #debate08,
0,-2 Obama saying McCain is right too many times even if true   #tweetdebate,
0,I cant believe McCain is talking about Iran's threat now. Lets get Iraq/Afganistan fixed first #tweetdebate,
0,@lumatts It is a lousy government. corrupt and unable to provide basic services for its citizens #tweetdebate,
0,-5 Obama for continuing to say that McCain is right! Augh! Stop that! #tweetdebate,
0,1 hour in, have we heard ANYTHING new? Following #tweetdebate is fun,
0,Dems are too polite. Obama needs to stop saying Mcain is correct. #tweetdebate,
0,@theebayk1d No, I don't live on Fox either.,
0,@gminks I want that League t-shirt. McCain is progressive as a 1950s thinker,
0,@current Then have the guilty bastards retroactively re-regulated and banished somewhere funny.  #current,
0,Good God can we STOP invading other countries?! #tweetdebate #current #debate08,
0,-1 mccain, nobody understands what preconditions are #tweetdebate,
0,-3 McCain for mispronounce of world leader's name. -3 Obama for trying to correct. #tweetdebate,
0,McCain -3 for propaganda platform rubbish. What an arrogant asshole are you John?! #tweetdebate,
0,-3 mccain can't even pronounce the name of the head of Iran. @nprpolitics contestants on Wait Wait Don't Tell me do it better. #tweetdebate,
0,-5 for McCain's constant reminder of how old he is.  Back in the day...  Back when... #tweetdebate #debate08,
0,McCain -3 for mispronouncing world leaders' names. Say Ahmadinejad 3 times real fast. #tweetdebate,
0,Gorbatschow brought the wall down dude not your fucking Reagan! #tweetdebate,
0,McCain -2 false statement about  wiping Israel off map #tweetdebate,
0,McCain aligning himself with Reagan and Nixon. This is why I don't care for him. #tweetdebate,
0,@BarackObama McCain has you with Iran. #current #obamashot #mccainshot,
0,#tweetdebate -3 for McCain for arrogance and downtalking. This guy is just disrespectful, imagine McCain negotiating internationally,
0,Mccain -1 for rolling his eyes when Obama mentioned that A isn't the right person at IRAN to target  LOL #Tweetdebate,
0,-3 McCain for lying about Obama's position regarding unconditional negitiatoins #tweetdebate,
0,@current #current I don't remember Clinton stuttering this much during debates ...,
0,@cmarlow480 when you get as old as McCain everything is supported with a story, #tweetdebate,
0,Why do Republicans do that smirk? It's inherently insulting. #tweetdebate,
0,@lindagoin I'm lead to understand that he did practice prior to the debate, but it's known that he's not a good debater.  Style issue?,
0,@theebayk1d Exactly.. everything with mccain has a boring story behind it #tweetdebate,
0,McCain -0.1 each time he smirks while Obama speaks. #tweetdebate,
0,@janoss - at any rate (considering my bias), I'm seeing Mc as paperboard.,
0,McCain should not make jokes Im not going to set appointments b4 I am prez, I don't even have a seal yet #tweetdebate,
0,-3 mccains attempt at humor :( boo #tweetdebate,
0,-3 for both of these babies! No debate, just talking down. #tweetdebate,
0,@current #current Ooh. It finally happened it took McCain 45 mins to call Obama naieve. Wow. I'm impressed he had that much patience,
0,-2 McCain for saying that by listening to people in terrorist countries make bad comments, you legitimize those comments. #tweetdebate,
0,obama's thinking ' what an ahole with his stinking corpse remark' #tweetdebate,
0,McCain tries really hard to demean Obama. #tweetdebate,
0,@current Why is the US going broke policing the world while being put at risk from within? #current,
